date_id,full_date,year,quarter,month,month_name,week,day_of_week,is_weekend
2029,2020-07-21,2020,3,7,July,30,Tuesday,False
2030,2020-07-22,2020,3,7,July,30,Wednesday,False
2031,2020-07-23,2020,3,7,July,30,Thursday,False
2032,2020-07-24,2020,3,7,July,30,Friday,False
2033,2020-07-25,2020,3,7,July,30,Saturday,True
2034,2020-07-26,2020,3,7,July,30,Sunday,True
2035,2020-07-27,2020,3,7,July,31,Monday,False
2036,2020-07-28,2020,3,7,July,31,Tuesday,False
2037,2020-07-29,2020,3,7,July,31,Wednesday,False
2038,2020-07-30,2020,3,7,July,31,Thursday,False
2039,2020-07-31,2020,3,7,July,31,Friday,False
2040,2020-08-01,2020,3,8,August,31,Saturday,True
2041,2020-08-02,2020,3,8,August,31,Sunday,True
2042,2020-08-03,2020,3,8,August,32,Monday,False
2043,2020-08-04,2020,3,8,August,32,Tuesday,False
2044,2020-08-05,2020,3,8,August,32,Wednesday,False
2045,2020-08-06,2020,3,8,August,32,Thursday,False
2046,2020-08-07,2020,3,8,August,32,Friday,False
2047,2020-08-08,2020,3,8,August,32,Saturday,True
2048,2020-08-09,2020,3,8,August,32,Sunday,True
2049,2020-08-10,2020,3,8,August,33,Monday,False
2050,2020-08-11,2020,3,8,August,33,Tuesday,False
2051,2020-08-12,2020,3,8,August,33,Wednesday,False
2052,2020-08-13,2020,3,8,August,33,Thursday,False
2053,2020-08-14,2020,3,8,August,33,Friday,False
2054,2020-08-15,2020,3,8,August,33,Saturday,True
2055,2020-08-16,2020,3,8,August,33,Sunday,True
2056,2020-08-17,2020,3,8,August,34,Monday,False
2057,2020-08-18,2020,3,8,August,34,Tuesday,False
2058,2020-08-19,2020,3,8,August,34,Wednesday,False
2059,2020-08-20,2020,3,8,August,34,Thursday,False
2060,2020-08-21,2020,3,8,August,34,Friday,False
2061,2020-08-22,2020,3,8,August,34,Saturday,True
2062,2020-08-23,2020,3,8,August,34,Sunday,True
2063,2020-08-24,2020,3,8,August,35,Monday,False
2064,2020-08-25,2020,3,8,August,35,Tuesday,False
2065,2020-08-26,2020,3,8,August,35,Wednesday,False
2066,2020-08-27,2020,3,8,August,35,Thursday,False
2067,2020-08-28,2020,3,8,August,35,Friday,False
2068,2020-08-29,2020,3,8,August,35,Saturday,True
2069,2020-08-30,2020,3,8,August,35,Sunday,True
2070,2020-08-31,2020,3,8,August,36,Monday,False
2071,2020-09-01,2020,3,9,September,36,Tuesday,False
2072,2020-09-02,2020,3,9,September,36,Wednesday,False
2073,2020-09-03,2020,3,9,September,36,Thursday,False
2074,2020-09-04,2020,3,9,September,36,Friday,False
2075,2020-09-05,2020,3,9,September,36,Saturday,True
2076,2020-09-06,2020,3,9,September,36,Sunday,True
2077,2020-09-07,2020,3,9,September,37,Monday,False
2078,2020-09-08,2020,3,9,September,37,Tuesday,False
2079,2020-09-09,2020,3,9,September,37,Wednesday,False
2080,2020-09-10,2020,3,9,September,37,Thursday,False
2081,2020-09-11,2020,3,9,September,37,Friday,False
2082,2020-09-12,2020,3,9,September,37,Saturday,True
2083,2020-09-13,2020,3,9,September,37,Sunday,True
2084,2020-09-14,2020,3,9,September,38,Monday,False
2085,2020-09-15,2020,3,9,September,38,Tuesday,False
2086,2020-09-16,2020,3,9,September,38,Wednesday,False
2087,2020-09-17,2020,3,9,September,38,Thursday,False
2088,2020-09-18,2020,3,9,September,38,Friday,False
2089,2020-09-19,2020,3,9,September,38,Saturday,True
2090,2020-09-20,2020,3,9,September,38,Sunday,True
2091,2020-09-21,2020,3,9,September,39,Monday,False
2092,2020-09-22,2020,3,9,September,39,Tuesday,False
2093,2020-09-23,2020,3,9,September,39,Wednesday,False
2094,2020-09-24,2020,3,9,September,39,Thursday,False
2095,2020-09-25,2020,3,9,September,39,Friday,False
2096,2020-09-26,2020,3,9,September,39,Saturday,True
2097,2020-09-27,2020,3,9,September,39,Sunday,True
2098,2020-09-28,2020,3,9,September,40,Monday,False
2099,2020-09-29,2020,3,9,September,40,Tuesday,False
2100,2020-09-30,2020,3,9,September,40,Wednesday,False
2101,2020-10-01,2020,4,10,October,40,Thursday,False
2102,2020-10-02,2020,4,10,October,40,Friday,False
2103,2020-10-03,2020,4,10,October,40,Saturday,True
2104,2020-10-04,2020,4,10,October,40,Sunday,True
2105,2020-10-05,2020,4,10,October,41,Monday,False
2106,2020-10-06,2020,4,10,October,41,Tuesday,False
2107,2020-10-07,2020,4,10,October,41,Wednesday,False
2108,2020-10-08,2020,4,10,October,41,Thursday,False
2109,2020-10-09,2020,4,10,October,41,Friday,False
2110,2020-10-10,2020,4,10,October,41,Saturday,True
2111,2020-10-11,2020,4,10,October,41,Sunday,True
2112,2020-10-12,2020,4,10,October,42,Monday,False
2113,2020-10-13,2020,4,10,October,42,Tuesday,False
2114,2020-10-14,2020,4,10,October,42,Wednesday,False
2115,2020-10-15,2020,4,10,October,42,Thursday,False
2116,2020-10-16,2020,4,10,October,42,Friday,False
2117,2020-10-17,2020,4,10,October,42,Saturday,True
2118,2020-10-18,2020,4,10,October,42,Sunday,True
2119,2020-10-19,2020,4,10,October,43,Monday,False
2120,2020-10-20,2020,4,10,October,43,Tuesday,False
2121,2020-10-21,2020,4,10,October,43,Wednesday,False
2122,2020-10-22,2020,4,10,October,43,Thursday,False
2123,2020-10-23,2020,4,10,October,43,Friday,False
2124,2020-10-24,2020,4,10,October,43,Saturday,True
2125,2020-10-25,2020,4,10,October,43,Sunday,True
2126,2020-10-26,2020,4,10,October,44,Monday,False
2127,2020-10-27,2020,4,10,October,44,Tuesday,False
2128,2020-10-28,2020,4,10,October,44,Wednesday,False
2129,2020-10-29,2020,4,10,October,44,Thursday,False
2130,2020-10-30,2020,4,10,October,44,Friday,False
2131,2020-10-31,2020,4,10,October,44,Saturday,True
2132,2020-11-01,2020,4,11,November,44,Sunday,True
2133,2020-11-02,2020,4,11,November,45,Monday,False
2134,2020-11-03,2020,4,11,November,45,Tuesday,False
2135,2020-11-04,2020,4,11,November,45,Wednesday,False
2136,2020-11-05,2020,4,11,November,45,Thursday,False
2137,2020-11-06,2020,4,11,November,45,Friday,False
2138,2020-11-07,2020,4,11,November,45,Saturday,True
2139,2020-11-08,2020,4,11,November,45,Sunday,True
2140,2020-11-09,2020,4,11,November,46,Monday,False
2141,2020-11-10,2020,4,11,November,46,Tuesday,False
2142,2020-11-11,2020,4,11,November,46,Wednesday,False
2143,2020-11-12,2020,4,11,November,46,Thursday,False
2144,2020-11-13,2020,4,11,November,46,Friday,False
2145,2020-11-14,2020,4,11,November,46,Saturday,True
2146,2020-11-15,2020,4,11,November,46,Sunday,True
2147,2020-11-16,2020,4,11,November,47,Monday,False
2148,2020-11-17,2020,4,11,November,47,Tuesday,False
2149,2020-11-18,2020,4,11,November,47,Wednesday,False
2150,2020-11-19,2020,4,11,November,47,Thursday,False
2151,2020-11-20,2020,4,11,November,47,Friday,False
2152,2020-11-21,2020,4,11,November,47,Saturday,True
2153,2020-11-22,2020,4,11,November,47,Sunday,True
2154,2020-11-23,2020,4,11,November,48,Monday,False
2155,2020-11-24,2020,4,11,November,48,Tuesday,False
2156,2020-11-25,2020,4,11,November,48,Wednesday,False
2157,2020-11-26,2020,4,11,November,48,Thursday,False
2158,2020-11-27,2020,4,11,November,48,Friday,False
2159,2020-11-28,2020,4,11,November,48,Saturday,True
2160,2020-11-29,2020,4,11,November,48,Sunday,True
2161,2020-11-30,2020,4,11,November,49,Monday,False
2162,2020-12-01,2020,4,12,December,49,Tuesday,False
2163,2020-12-02,2020,4,12,December,49,Wednesday,False
2164,2020-12-03,2020,4,12,December,49,Thursday,False
2165,2020-12-04,2020,4,12,December,49,Friday,False
2166,2020-12-05,2020,4,12,December,49,Saturday,True
2167,2020-12-06,2020,4,12,December,49,Sunday,True
2168,2020-12-07,2020,4,12,December,50,Monday,False
2169,2020-12-08,2020,4,12,December,50,Tuesday,False
2170,2020-12-09,2020,4,12,December,50,Wednesday,False
2171,2020-12-10,2020,4,12,December,50,Thursday,False
2172,2020-12-11,2020,4,12,December,50,Friday,False
2173,2020-12-12,2020,4,12,December,50,Saturday,True
2174,2020-12-13,2020,4,12,December,50,Sunday,True
2175,2020-12-14,2020,4,12,December,51,Monday,False
2176,2020-12-15,2020,4,12,December,51,Tuesday,False
2177,2020-12-16,2020,4,12,December,51,Wednesday,False
2178,2020-12-17,2020,4,12,December,51,Thursday,False
2179,2020-12-18,2020,4,12,December,51,Friday,False
2180,2020-12-19,2020,4,12,December,51,Saturday,True
2181,2020-12-20,2020,4,12,December,51,Sunday,True
2182,2020-12-21,2020,4,12,December,52,Monday,False
2183,2020-12-22,2020,4,12,December,52,Tuesday,False
2184,2020-12-23,2020,4,12,December,52,Wednesday,False
2185,2020-12-24,2020,4,12,December,52,Thursday,False
2186,2020-12-25,2020,4,12,December,52,Friday,False
2187,2020-12-26,2020,4,12,December,52,Saturday,True
2188,2020-12-27,2020,4,12,December,52,Sunday,True
2189,2020-12-28,2020,4,12,December,53,Monday,False
2190,2020-12-29,2020,4,12,December,53,Tuesday,False
2191,2020-12-30,2020,4,12,December,53,Wednesday,False
2192,2020-12-31,2020,4,12,December,53,Thursday,False
2193,2021-01-01,2021,1,1,January,53,Friday,False
2194,2021-01-02,2021,1,1,January,53,Saturday,True
2195,2021-01-03,2021,1,1,January,53,Sunday,True
2196,2021-01-04,2021,1,1,January,1,Monday,False
2197,2021-01-05,2021,1,1,January,1,Tuesday,False
2198,2021-01-06,2021,1,1,January,1,Wednesday,False
2199,2021-01-07,2021,1,1,January,1,Thursday,False
2200,2021-01-08,2021,1,1,January,1,Friday,False
2201,2021-01-09,2021,1,1,January,1,Saturday,True
2202,2021-01-10,2021,1,1,January,1,Sunday,True
2203,2021-01-11,2021,1,1,January,2,Monday,False
2204,2021-01-12,2021,1,1,January,2,Tuesday,False
2205,2021-01-13,2021,1,1,January,2,Wednesday,False
2206,2021-01-14,2021,1,1,January,2,Thursday,False
2207,2021-01-15,2021,1,1,January,2,Friday,False
2208,2021-01-16,2021,1,1,January,2,Saturday,True
2209,2021-01-17,2021,1,1,January,2,Sunday,True
2210,2021-01-18,2021,1,1,January,3,Monday,False
2211,2021-01-19,2021,1,1,January,3,Tuesday,False
2212,2021-01-20,2021,1,1,January,3,Wednesday,False
2213,2021-01-21,2021,1,1,January,3,Thursday,False
2214,2021-01-22,2021,1,1,January,3,Friday,False
2215,2021-01-23,2021,1,1,January,3,Saturday,True
2216,2021-01-24,2021,1,1,January,3,Sunday,True
2217,2021-01-25,2021,1,1,January,4,Monday,False
2218,2021-01-26,2021,1,1,January,4,Tuesday,False
2219,2021-01-27,2021,1,1,January,4,Wednesday,False
2220,2021-01-28,2021,1,1,January,4,Thursday,False
2221,2021-01-29,2021,1,1,January,4,Friday,False
2222,2021-01-30,2021,1,1,January,4,Saturday,True
2223,2021-01-31,2021,1,1,January,4,Sunday,True
2224,2021-02-01,2021,1,2,February,5,Monday,False
2225,2021-02-02,2021,1,2,February,5,Tuesday,False
2226,2021-02-03,2021,1,2,February,5,Wednesday,False
2227,2021-02-04,2021,1,2,February,5,Thursday,False
2228,2021-02-05,2021,1,2,February,5,Friday,False
2229,2021-02-06,2021,1,2,February,5,Saturday,True
2230,2021-02-07,2021,1,2,February,5,Sunday,True
2231,2021-02-08,2021,1,2,February,6,Monday,False
2232,2021-02-09,2021,1,2,February,6,Tuesday,False
2233,2021-02-10,2021,1,2,February,6,Wednesday,False
2234,2021-02-11,2021,1,2,February,6,Thursday,False
2235,2021-02-12,2021,1,2,February,6,Friday,False
2236,2021-02-13,2021,1,2,February,6,Saturday,True
2237,2021-02-14,2021,1,2,February,6,Sunday,True
2238,2021-02-15,2021,1,2,February,7,Monday,False
2239,2021-02-16,2021,1,2,February,7,Tuesday,False
2240,2021-02-17,2021,1,2,February,7,Wednesday,False
2241,2021-02-18,2021,1,2,February,7,Thursday,False
2242,2021-02-19,2021,1,2,February,7,Friday,False
2243,2021-02-20,2021,1,2,February,7,Saturday,True
2244,2021-02-21,2021,1,2,February,7,Sunday,True
2245,2021-02-22,2021,1,2,February,8,Monday,False
2246,2021-02-23,2021,1,2,February,8,Tuesday,False
2247,2021-02-24,2021,1,2,February,8,Wednesday,False
2248,2021-02-25,2021,1,2,February,8,Thursday,False
2249,2021-02-26,2021,1,2,February,8,Friday,False
2250,2021-02-27,2021,1,2,February,8,Saturday,True
2251,2021-02-28,2021,1,2,February,8,Sunday,True
2252,2021-03-01,2021,1,3,March,9,Monday,False
2253,2021-03-02,2021,1,3,March,9,Tuesday,False
2254,2021-03-03,2021,1,3,March,9,Wednesday,False
2255,2021-03-04,2021,1,3,March,9,Thursday,False
2256,2021-03-05,2021,1,3,March,9,Friday,False
2257,2021-03-06,2021,1,3,March,9,Saturday,True
2258,2021-03-07,2021,1,3,March,9,Sunday,True
2259,2021-03-08,2021,1,3,March,10,Monday,False
2260,2021-03-09,2021,1,3,March,10,Tuesday,False
2261,2021-03-10,2021,1,3,March,10,Wednesday,False
2262,2021-03-11,2021,1,3,March,10,Thursday,False
2263,2021-03-12,2021,1,3,March,10,Friday,False
2264,2021-03-13,2021,1,3,March,10,Saturday,True
2265,2021-03-14,2021,1,3,March,10,Sunday,True
2266,2021-03-15,2021,1,3,March,11,Monday,False
2267,2021-03-16,2021,1,3,March,11,Tuesday,False
2268,2021-03-17,2021,1,3,March,11,Wednesday,False
2269,2021-03-18,2021,1,3,March,11,Thursday,False
2270,2021-03-19,2021,1,3,March,11,Friday,False
2271,2021-03-20,2021,1,3,March,11,Saturday,True
2272,2021-03-21,2021,1,3,March,11,Sunday,True
2273,2021-03-22,2021,1,3,March,12,Monday,False
2274,2021-03-23,2021,1,3,March,12,Tuesday,False
2275,2021-03-24,2021,1,3,March,12,Wednesday,False
2276,2021-03-25,2021,1,3,March,12,Thursday,False
2277,2021-03-26,2021,1,3,March,12,Friday,False
2278,2021-03-27,2021,1,3,March,12,Saturday,True
2279,2021-03-28,2021,1,3,March,12,Sunday,True
2280,2021-03-29,2021,1,3,March,13,Monday,False
2281,2021-03-30,2021,1,3,March,13,Tuesday,False
2282,2021-03-31,2021,1,3,March,13,Wednesday,False
2283,2021-04-01,2021,2,4,April,13,Thursday,False
2284,2021-04-02,2021,2,4,April,13,Friday,False
2285,2021-04-03,2021,2,4,April,13,Saturday,True
2286,2021-04-04,2021,2,4,April,13,Sunday,True
2287,2021-04-05,2021,2,4,April,14,Monday,False
2288,2021-04-06,2021,2,4,April,14,Tuesday,False
2289,2021-04-07,2021,2,4,April,14,Wednesday,False
2290,2021-04-08,2021,2,4,April,14,Thursday,False
2291,2021-04-09,2021,2,4,April,14,Friday,False
2292,2021-04-10,2021,2,4,April,14,Saturday,True
2293,2021-04-11,2021,2,4,April,14,Sunday,True
2294,2021-04-12,2021,2,4,April,15,Monday,False
2295,2021-04-13,2021,2,4,April,15,Tuesday,False
2296,2021-04-14,2021,2,4,April,15,Wednesday,False
2297,2021-04-15,2021,2,4,April,15,Thursday,False
2298,2021-04-16,2021,2,4,April,15,Friday,False
2299,2021-04-17,2021,2,4,April,15,Saturday,True
2300,2021-04-18,2021,2,4,April,15,Sunday,True
2301,2021-04-19,2021,2,4,April,16,Monday,False
2302,2021-04-20,2021,2,4,April,16,Tuesday,False
2303,2021-04-21,2021,2,4,April,16,Wednesday,False
2304,2021-04-22,2021,2,4,April,16,Thursday,False
2305,2021-04-23,2021,2,4,April,16,Friday,False
2306,2021-04-24,2021,2,4,April,16,Saturday,True
2307,2021-04-25,2021,2,4,April,16,Sunday,True
2308,2021-04-26,2021,2,4,April,17,Monday,False
2309,2021-04-27,2021,2,4,April,17,Tuesday,False
2310,2021-04-28,2021,2,4,April,17,Wednesday,False
2311,2021-04-29,2021,2,4,April,17,Thursday,False
2312,2021-04-30,2021,2,4,April,17,Friday,False
2313,2021-05-01,2021,2,5,May,17,Saturday,True
2314,2021-05-02,2021,2,5,May,17,Sunday,True
2315,2021-05-03,2021,2,5,May,18,Monday,False
2316,2021-05-04,2021,2,5,May,18,Tuesday,False
2317,2021-05-05,2021,2,5,May,18,Wednesday,False
2318,2021-05-06,2021,2,5,May,18,Thursday,False
2319,2021-05-07,2021,2,5,May,18,Friday,False
2320,2021-05-08,2021,2,5,May,18,Saturday,True
2321,2021-05-09,2021,2,5,May,18,Sunday,True
2322,2021-05-10,2021,2,5,May,19,Monday,False
2323,2021-05-11,2021,2,5,May,19,Tuesday,False
2324,2021-05-12,2021,2,5,May,19,Wednesday,False
2325,2021-05-13,2021,2,5,May,19,Thursday,False
2326,2021-05-14,2021,2,5,May,19,Friday,False
2327,2021-05-15,2021,2,5,May,19,Saturday,True
2328,2021-05-16,2021,2,5,May,19,Sunday,True
2329,2021-05-17,2021,2,5,May,20,Monday,False
2330,2021-05-18,2021,2,5,May,20,Tuesday,False
2331,2021-05-19,2021,2,5,May,20,Wednesday,False
2332,2021-05-20,2021,2,5,May,20,Thursday,False
2333,2021-05-21,2021,2,5,May,20,Friday,False
2334,2021-05-22,2021,2,5,May,20,Saturday,True
2335,2021-05-23,2021,2,5,May,20,Sunday,True
2336,2021-05-24,2021,2,5,May,21,Monday,False
2337,2021-05-25,2021,2,5,May,21,Tuesday,False
2338,2021-05-26,2021,2,5,May,21,Wednesday,False
2339,2021-05-27,2021,2,5,May,21,Thursday,False
2340,2021-05-28,2021,2,5,May,21,Friday,False
2341,2021-05-29,2021,2,5,May,21,Saturday,True
2342,2021-05-30,2021,2,5,May,21,Sunday,True
2343,2021-05-31,2021,2,5,May,22,Monday,False
2344,2021-06-01,2021,2,6,June,22,Tuesday,False
2345,2021-06-02,2021,2,6,June,22,Wednesday,False
2346,2021-06-03,2021,2,6,June,22,Thursday,False
2347,2021-06-04,2021,2,6,June,22,Friday,False
2348,2021-06-05,2021,2,6,June,22,Saturday,True
2349,2021-06-06,2021,2,6,June,22,Sunday,True
2350,2021-06-07,2021,2,6,June,23,Monday,False
2351,2021-06-08,2021,2,6,June,23,Tuesday,False
2352,2021-06-09,2021,2,6,June,23,Wednesday,False
2353,2021-06-10,2021,2,6,June,23,Thursday,False
2354,2021-06-11,2021,2,6,June,23,Friday,False
2355,2021-06-12,2021,2,6,June,23,Saturday,True
2356,2021-06-13,2021,2,6,June,23,Sunday,True
2357,2021-06-14,2021,2,6,June,24,Monday,False
2358,2021-06-15,2021,2,6,June,24,Tuesday,False
2359,2021-06-16,2021,2,6,June,24,Wednesday,False
2360,2021-06-17,2021,2,6,June,24,Thursday,False
2361,2021-06-18,2021,2,6,June,24,Friday,False
2362,2021-06-19,2021,2,6,June,24,Saturday,True
2363,2021-06-20,2021,2,6,June,24,Sunday,True
2364,2021-06-21,2021,2,6,June,25,Monday,False
2365,2021-06-22,2021,2,6,June,25,Tuesday,False
2366,2021-06-23,2021,2,6,June,25,Wednesday,False
2367,2021-06-24,2021,2,6,June,25,Thursday,False
2368,2021-06-25,2021,2,6,June,25,Friday,False
2369,2021-06-26,2021,2,6,June,25,Saturday,True
2370,2021-06-27,2021,2,6,June,25,Sunday,True
2371,2021-06-28,2021,2,6,June,26,Monday,False
2372,2021-06-29,2021,2,6,June,26,Tuesday,False
2373,2021-06-30,2021,2,6,June,26,Wednesday,False
2374,2021-07-01,2021,3,7,July,26,Thursday,False
2375,2021-07-02,2021,3,7,July,26,Friday,False
2376,2021-07-03,2021,3,7,July,26,Saturday,True
2377,2021-07-04,2021,3,7,July,26,Sunday,True
2378,2021-07-05,2021,3,7,July,27,Monday,False
2379,2021-07-06,2021,3,7,July,27,Tuesday,False
2380,2021-07-07,2021,3,7,July,27,Wednesday,False
2381,2021-07-08,2021,3,7,July,27,Thursday,False
2382,2021-07-09,2021,3,7,July,27,Friday,False
2383,2021-07-10,2021,3,7,July,27,Saturday,True
2384,2021-07-11,2021,3,7,July,27,Sunday,True
2385,2021-07-12,2021,3,7,July,28,Monday,False
2386,2021-07-13,2021,3,7,July,28,Tuesday,False
2387,2021-07-14,2021,3,7,July,28,Wednesday,False
2388,2021-07-15,2021,3,7,July,28,Thursday,False
2389,2021-07-16,2021,3,7,July,28,Friday,False
2390,2021-07-17,2021,3,7,July,28,Saturday,True
2391,2021-07-18,2021,3,7,July,28,Sunday,True
2392,2021-07-19,2021,3,7,July,29,Monday,False
2393,2021-07-20,2021,3,7,July,29,Tuesday,False
2394,2021-07-21,2021,3,7,July,29,Wednesday,False
2395,2021-07-22,2021,3,7,July,29,Thursday,False
2396,2021-07-23,2021,3,7,July,29,Friday,False
2397,2021-07-24,2021,3,7,July,29,Saturday,True
2398,2021-07-25,2021,3,7,July,29,Sunday,True
2399,2021-07-26,2021,3,7,July,30,Monday,False
2400,2021-07-27,2021,3,7,July,30,Tuesday,False
2401,2021-07-28,2021,3,7,July,30,Wednesday,False
2402,2021-07-29,2021,3,7,July,30,Thursday,False
2403,2021-07-30,2021,3,7,July,30,Friday,False
2404,2021-07-31,2021,3,7,July,30,Saturday,True
2405,2021-08-01,2021,3,8,August,30,Sunday,True
2406,2021-08-02,2021,3,8,August,31,Monday,False
2407,2021-08-03,2021,3,8,August,31,Tuesday,False
2408,2021-08-04,2021,3,8,August,31,Wednesday,False
2409,2021-08-05,2021,3,8,August,31,Thursday,False
2410,2021-08-06,2021,3,8,August,31,Friday,False
2411,2021-08-07,2021,3,8,August,31,Saturday,True
2412,2021-08-08,2021,3,8,August,31,Sunday,True
2413,2021-08-09,2021,3,8,August,32,Monday,False
2414,2021-08-10,2021,3,8,August,32,Tuesday,False
2415,2021-08-11,2021,3,8,August,32,Wednesday,False
2416,2021-08-12,2021,3,8,August,32,Thursday,False
2417,2021-08-13,2021,3,8,August,32,Friday,False
2418,2021-08-14,2021,3,8,August,32,Saturday,True
2419,2021-08-15,2021,3,8,August,32,Sunday,True
2420,2021-08-16,2021,3,8,August,33,Monday,False
2421,2021-08-17,2021,3,8,August,33,Tuesday,False
2422,2021-08-18,2021,3,8,August,33,Wednesday,False
2423,2021-08-19,2021,3,8,August,33,Thursday,False
2424,2021-08-20,2021,3,8,August,33,Friday,False
2425,2021-08-21,2021,3,8,August,33,Saturday,True
2426,2021-08-22,2021,3,8,August,33,Sunday,True
2427,2021-08-23,2021,3,8,August,34,Monday,False
2428,2021-08-24,2021,3,8,August,34,Tuesday,False
2429,2021-08-25,2021,3,8,August,34,Wednesday,False
2430,2021-08-26,2021,3,8,August,34,Thursday,False
2431,2021-08-27,2021,3,8,August,34,Friday,False
2432,2021-08-28,2021,3,8,August,34,Saturday,True
2433,2021-08-29,2021,3,8,August,34,Sunday,True
2434,2021-08-30,2021,3,8,August,35,Monday,False
2435,2021-08-31,2021,3,8,August,35,Tuesday,False
2436,2021-09-01,2021,3,9,September,35,Wednesday,False
2437,2021-09-02,2021,3,9,September,35,Thursday,False
2438,2021-09-03,2021,3,9,September,35,Friday,False
2439,2021-09-04,2021,3,9,September,35,Saturday,True
2440,2021-09-05,2021,3,9,September,35,Sunday,True
2441,2021-09-06,2021,3,9,September,36,Monday,False
2442,2021-09-07,2021,3,9,September,36,Tuesday,False
2443,2021-09-08,2021,3,9,September,36,Wednesday,False
2444,2021-09-09,2021,3,9,September,36,Thursday,False
2445,2021-09-10,2021,3,9,September,36,Friday,False
2446,2021-09-11,2021,3,9,September,36,Saturday,True
2447,2021-09-12,2021,3,9,September,36,Sunday,True
2448,2021-09-13,2021,3,9,September,37,Monday,False
2449,2021-09-14,2021,3,9,September,37,Tuesday,False
2450,2021-09-15,2021,3,9,September,37,Wednesday,False
2451,2021-09-16,2021,3,9,September,37,Thursday,False
2452,2021-09-17,2021,3,9,September,37,Friday,False
2453,2021-09-18,2021,3,9,September,37,Saturday,True
2454,2021-09-19,2021,3,9,September,37,Sunday,True
2455,2021-09-20,2021,3,9,September,38,Monday,False
2456,2021-09-21,2021,3,9,September,38,Tuesday,False
2457,2021-09-22,2021,3,9,September,38,Wednesday,False
2458,2021-09-23,2021,3,9,September,38,Thursday,False
2459,2021-09-24,2021,3,9,September,38,Friday,False
2460,2021-09-25,2021,3,9,September,38,Saturday,True
2461,2021-09-26,2021,3,9,September,38,Sunday,True
2462,2021-09-27,2021,3,9,September,39,Monday,False
2463,2021-09-28,2021,3,9,September,39,Tuesday,False
2464,2021-09-29,2021,3,9,September,39,Wednesday,False
2465,2021-09-30,2021,3,9,September,39,Thursday,False
2466,2021-10-01,2021,4,10,October,39,Friday,False
2467,2021-10-02,2021,4,10,October,39,Saturday,True
2468,2021-10-03,2021,4,10,October,39,Sunday,True
2469,2021-10-04,2021,4,10,October,40,Monday,False
2470,2021-10-05,2021,4,10,October,40,Tuesday,False
2471,2021-10-06,2021,4,10,October,40,Wednesday,False
2472,2021-10-07,2021,4,10,October,40,Thursday,False
2473,2021-10-08,2021,4,10,October,40,Friday,False
2474,2021-10-09,2021,4,10,October,40,Saturday,True
2475,2021-10-10,2021,4,10,October,40,Sunday,True
2476,2021-10-11,2021,4,10,October,41,Monday,False
2477,2021-10-12,2021,4,10,October,41,Tuesday,False
2478,2021-10-13,2021,4,10,October,41,Wednesday,False
2479,2021-10-14,2021,4,10,October,41,Thursday,False
2480,2021-10-15,2021,4,10,October,41,Friday,False
2481,2021-10-16,2021,4,10,October,41,Saturday,True
2482,2021-10-17,2021,4,10,October,41,Sunday,True
2483,2021-10-18,2021,4,10,October,42,Monday,False
2484,2021-10-19,2021,4,10,October,42,Tuesday,False
2485,2021-10-20,2021,4,10,October,42,Wednesday,False
2486,2021-10-21,2021,4,10,October,42,Thursday,False
2487,2021-10-22,2021,4,10,October,42,Friday,False
2488,2021-10-23,2021,4,10,October,42,Saturday,True
2489,2021-10-24,2021,4,10,October,42,Sunday,True
2490,2021-10-25,2021,4,10,October,43,Monday,False
2491,2021-10-26,2021,4,10,October,43,Tuesday,False
2492,2021-10-27,2021,4,10,October,43,Wednesday,False
2493,2021-10-28,2021,4,10,October,43,Thursday,False
2494,2021-10-29,2021,4,10,October,43,Friday,False
2495,2021-10-30,2021,4,10,October,43,Saturday,True
2496,2021-10-31,2021,4,10,October,43,Sunday,True
2497,2021-11-01,2021,4,11,November,44,Monday,False
2498,2021-11-02,2021,4,11,November,44,Tuesday,False
2499,2021-11-03,2021,4,11,November,44,Wednesday,False
2500,2021-11-04,2021,4,11,November,44,Thursday,False
2501,2021-11-05,2021,4,11,November,44,Friday,False
2502,2021-11-06,2021,4,11,November,44,Saturday,True
2503,2021-11-07,2021,4,11,November,44,Sunday,True
2504,2021-11-08,2021,4,11,November,45,Monday,False
2505,2021-11-09,2021,4,11,November,45,Tuesday,False
2506,2021-11-10,2021,4,11,November,45,Wednesday,False
2507,2021-11-11,2021,4,11,November,45,Thursday,False
2508,2021-11-12,2021,4,11,November,45,Friday,False
2509,2021-11-13,2021,4,11,November,45,Saturday,True
2510,2021-11-14,2021,4,11,November,45,Sunday,True
2511,2021-11-15,2021,4,11,November,46,Monday,False
2512,2021-11-16,2021,4,11,November,46,Tuesday,False
2513,2021-11-17,2021,4,11,November,46,Wednesday,False
2514,2021-11-18,2021,4,11,November,46,Thursday,False
2515,2021-11-19,2021,4,11,November,46,Friday,False
2516,2021-11-20,2021,4,11,November,46,Saturday,True
2517,2021-11-21,2021,4,11,November,46,Sunday,True
2518,2021-11-22,2021,4,11,November,47,Monday,False
2519,2021-11-23,2021,4,11,November,47,Tuesday,False
2520,2021-11-24,2021,4,11,November,47,Wednesday,False
2521,2021-11-25,2021,4,11,November,47,Thursday,False
2522,2021-11-26,2021,4,11,November,47,Friday,False
2523,2021-11-27,2021,4,11,November,47,Saturday,True
2524,2021-11-28,2021,4,11,November,47,Sunday,True
2525,2021-11-29,2021,4,11,November,48,Monday,False
2526,2021-11-30,2021,4,11,November,48,Tuesday,False
